Year(Release_Date),Publisher(s),Count(*)
2016,"JRB Technologies",1
2016,"JUDOBABY INC.",2
2016,"Jumping Llamas",1
2016,"Kajak Games",1
2016,"Karaokulta Games",3
2016,"Kasedo Games",4
2016,"Kastriot Sulejmani",1
2016,Katapult,1
2016,"Kazakov Oleg",1
2016,"Keinart Lobre",2
2016,KEMCO,1
2016,KHB-Soft,2
2016,khos85,1
2016,Kiddy,1
2016,"Kiemura Ltd",1
2016,"Killer Lobster",1
2016,"Killerfish Games",1
2016,"Kindermann Corp.",1
2016,"King Crow Studios",1
2016,KintoGames,1
2016,"KISS ltd",11
2016,"Kitfox Games",1
2016,"Klei Entertainment",1
2016,"Koch Media",4
2016,"KOEI TECMO GAMES CO., LTD.",2
2016,"Kokua Games",1
2016,"Konami Digital Entertainment",6
2016,"KO_OP mode",1
2016,"KP games",1
2016,"Krome Studios",1
2016,KrupinskiArt,1
2016,Kubold,1
2016,"Kupi Key",1
2016,Kurechii,2
2016,"Kut Stupid",1
2016,LAB4242,1
2016,"LabLike Sp. z o.o.",1
2016,Labory,1
2016,"Lace Games",1
2016,"Lacuna Corporation",1
2016,"Lagun Victor",1
2016,"Last Life Games",2
2016,"Last Lotus",2
2016,"Layer games",2
2016,"Legend Studio",1
2016,"Leikir Studio",1
2016,"Lemonsucker Games",1
2016,"Leveled Games",1
2016,"Lewis Bergin",1
2016,"Liber Primus Games",1
2016,Libredia,2
2016,Liens,1
2016,LigaGamesStudio,1
2016,"Light Step Games",1
2016,"Lightning Rock",1
2016,LInsoDeTeh,1
2016,Lionsgate,3
2016,LionSword,1
2016,"Little Cloud Games",1
2016,"Little Orbit",11
2016,littleGigantic,1
2016,"Liu Lidan",1
2016,LKA,1
2016,"Lock 'n Load Publishing",1
2016,Locojoy,1
2016,"Loiste Interactive",1
2016,"Lonely Troops",4
2016,"Lorenzo Games",1
2016,Lorestrome,1
2016,"Lost Decade Games",1
2016,"Love in Space",1
2016,"Luandun Games Pte. Ltd.",1
2016,"Lucas Parise",1
2016,"Lucas Wilde",1
2016,LucasArts,4
2016,Lucasfilm,4
2016,"Lucid Sight, Inc.",2
2016,"Lucky Brograms",1
2016,Ludosity,2
2016,"Luke Godfrey",1
2016,"Luke Haney",1
2016,"Luma Films",1
2016,"Lumenox ehf",1
2016,"Lunar Ray Games",1
2016,LWNA,1
2016,"M. Yuriy",2
2016,M2H,1
2016,"Mad Otter Games",1
2016,"Made With Monster Love",1
2016,"MAG Studios",1
2016,MagicalTimeBean,1
2016,"MAGIX Software GmbH",1
2016,Mail.ru,1
2016,"Maithonis Studios",1
2016,Majesco,1
2016,"Majesco Entertainment",1
2016,"mamor games",2
2016,MangaGamer,6
2016,"Mangatar Games",1
2016,"Mantis Games",1
2016,"Marco Tancredi",1
2016,"Marjupi Games",1
2016,"Marmalade Technologies Ltd",1
2016,"Marmoset LLC",1
2016,Marvelous,1
2016,"Marvelous USA, Inc.",1
2016,"Massive Damage, Inc.",1
2016,"Massive Game",1
2016,"Matterhorn Software LTD",1
2016,"Matthew Coyle",1
2016,"Maximum Games",1
2016,"Maya Gameworks",1
2016,"Mechabit Ltd",1
2016,"Mechanical Butterfly Studios",3
2016,"Meerkat Gaming",1
2016,Merge,1
2016,"Merge Games",13
2016,Metaware,1
2016,"Metaware Limited, LLC",2
2016,"Michael Jendryssek",1
2016,"Michaela Laws",1
2016,"Michelle Jocelyn Mejía Macías",1
2016,"Microblast Games",1
2016,"Microsoft Studios",4
2016,"Midnight City",2
2016,"Might and Delight",2
2016,"Milestone S.r.l.",13
2016,"Milkbag Games",1
2016,"Milkstone Studios",1
2016,"Millenway Studios",1
2016,"Millia Soft",1
2016,"Minddesk Software GmbH",2
2016,"Mindfield Games",1
2016,"Mindoki Games",1
2016,"MindShaft Games, LLC",1
2016,"MindShaft Games, LLC.",1
2016,MiniBoss,2
2016,"MiniBoss, EQGAMES",1
2016,"Minion Productions Inc.",1
2016,"MinMax Games Ltd.",1
2016,"Miris Mind",1
2016,"Mixed In Key",1
2016,"Mizar Games",1
2016,MLB.com,1
2016,MoaCube,2
2016,"Mode 7",1
2016,"Modern Visual Arts Laboratory",1
2016,Modesty,1
2016,Mografi,1
2016,Mojang,3
2016,Moltenplay,1
2016,"Mongoose Net Ltd.",1
2016,"Monkeybin AS",1
2016,MonkeyMaw,1
2016,"Monomi Park",1
2016,"Monster VR",1
2016,"Moob Pub Games",1
2016,"Moonradish Inc.",1
2016,"Morenori Soft",1
2016,MouldyMattress,1
2016,"Moving Player",1
2016,"Mure VR",1
2016,MuseumSyndicate.com,1
2016,My64K,1
2016,"MyDream Interactive, Inc",1
2016,"Myhtyn Interactive",1
2016,"Mystic Games",1
2016,N/A,1
2016,"N3V Games",49
2016,NA,1
2016,"Namazu Studios",1
2016,"Napoleon Games, s.r.o.",1
2016,"Naps Team",1
2016,"narayana games UG",1
2016,"Nauris Amatnieks",1
2016,NCSOFT,1
2016,"Ndemic Creations",1
2016,"Neat Corporation",1
2016,"Nekki GmbH	",1
2016,"Neko Entertainment",1
2016,"NEKO WORKs",2
2016,neko.works,2
2016,"Nekomura Games",1
2016,Neotenia,1
2016,"Netmarble Games",21
2016,"Network Studios Productions",1
2016,NeuronHaze,1
2016,"NEW AUDIO TECHNOLOGY",1
2016,"New Reality Games",14
2016,NewWestGames,2
2016,NewWorldCoders,1
2016,"Nexon America",4
2016,"Nexon Europe GmbH",2
2016,"Nicholas Hydock",1
2016,"Nick Everlith",1
2016,"Nickervision Studios",1
2016,"Nicky Ho",1
2016,"Night Dive Studios",2
2016,"Night Node Software",2
2016,"Night School Studio",2
2016,NighthoodGames,1
2016,"Niine Games",1
2016,"NIKITA ONLINE",4
2016,"Nikolai Patrakov",1
2016,"Ninja Kiwi",1
2016,"Ninja Robot Dinosaur",1
2016,"NIS America, Inc.",4
2016,"Nkidu Games Inc.",4
2016,"Noble Empire Corp.",1
2016,"Noble Master LLC",1
2016,nobodyshot,1
2016,"Nodbrim Interactive",1
2016,"Noetic Games",1
2016,noiarc,1
2016,"Nomad Games",3
2016,"Nomad Games Limited",1
2016,"Nonadecimal Creative",1
2016,None,2
2016,"None - Independent",1
2016,Nooskewl,1
2016,"Nordic Games",34
2016,"Northway Games",1
2016,"Not Doppler",1
2016,"Not Magic",1
2016,"Nova Dimension",1
2016,Nozon,1
2016,NTTGame,1
2016,NukGames,1
2016,Nuligine,1
2016,"Numinous Games",1
2016,NVLMaker,1
2016,"Nyu Media",1
2016,"Oasis VR",1
2016,"Oblion Studio",1
2016,"Ocean Media LLC",1
2016,"Octopus Tree",3
2016,"Oddworld Inhabitants, Inc.",1
2016,"oeFun, Inc.",1
2016,OfficialTigerStudios,1
2016,"Offpeak Games",1
2016,"OhNoo Studio",1
2016,"One Man Left Studios",1
2016,"ONVISION STUDIO LTD",1
2016,"OpenXcell Studio",1
2016,"Opium Pulses Entertainment",1
2016,OrangeGames,1
2016,Orangepixel,2
2016,"Orbital Speed Stidio Co.,Ltd.",1
2016,"Ore Creative LLC",2
2016,Orihaus,1
2016,"Orthogonal Games",1
2016,"Osaris Games",1
2016,"Oscar Brittain",1
2016,Oscilloscope,2
2016,"Oscilloscope Laboratories",2
2016,OtakuMaker.com,14
2016,"Otherworld Interactive",2
2016,"Out of the Park Developments",1
2016,OutOfTheBit,2
2016,"Outsider Games",1
2016,Overcurfew,1
2016,"Owl Cave",1
2016,"Owlchemy Labs",1
2016,"Panic Inc.",2
2016,"Panoramik Inc",1
2016,"Panzar Studio",1
2016,"Panzer Gaming Studios",2
2016,"Paperdog Games",1
2016,Parabole,1
2016,"Paradox Interactive",4
2016,"Parallaxian Pty Ltd",1
2016,"Particle Studios",1
2016,Patagoniart,2
2016,"Paul Eckhardt",1
2016,"Pavel Zinchenko",1
2016,Peace,2
2016,"Peaksel D.O.O. Nis",2
2016,Pelikan13,1
2016,"Penrose Studios",1
2016,"Pera Games",1
2016,"Perfect World Entertainment",2
2016,"Perfect.Golf, Inc.",1
2016,"Perilous Orbit",1
2016,Permadeath,1
2016,"Perro Electrico",1
2016,"Persona and Pixel studio",1
2016,"Petite Fleur Productions",1
2016,"Petite Games",1
2016,"Petro Shoferystov",1
2016,Petroglyph,2
2016,Pezomi,1
2016,"Phaser Lock Interactive",1
2016,Pheenix93,1
2016,"Philip Day",1
2016,"phime studio LLC",1
2016,pho,1
2016,"Phoenix Online Publishing",4
2016,"Phosphor Games",3
2016,"Phr00t's Software",1
2016,"Picorinne Soft",1
2016,"Pieces Interactive",1
2016,PikPok,2
2016,"Pinterac Ltd",1
2016,Piranaking,1
2016,"Pirate Software",1
2016,Pirate-Rob,1
2016,Pirozhok,1
2016,Pixbits,1
2016,"Pixel Federation",1
2016,"Pixel Hero Games",1
2016,"Pixel Maniacs",2
2016,"Pixel Maverick Games",1
2016,"Pixelated Cupcake",1
2016,"Pixelated Panties",1
2016,PIXELBUG,1
2016,Pixeleap,1
2016,Pixellore,2
2016,"PixelTail Games",2
2016,"Plain Concepts Corp",1
2016,"Playa Games GmbH",1
2016,"Playdek, Inc.",1
2016,"PlayStation Mobile, Inc. ",1
2016,"PlayWay S.A.",3
2016,"Playwood Project",1
2016,"Plug In Digital",21
2016,"Poetic Justice Studios",1
2016,pointfiveteam,1
2016,PolyDigital,1
2016,"Polykroma Games",2
2016,Pompaduo,1
2016,"Pop Sandbox",1
2016,"Positech Games",2
2016,POTOK,1
2016,"Power Up to Maximum",1
2016,"Prism Studios",1
2016,"Profenix Studio SRLS",1
2016,"Prologue Games",1
2016,Psyonix,2
2016,Psyop,1
2016,"Psyop Games",2
2016,"Psytec Games Ltd",2
2016,"PurePolygons Inc.",1
2016,Pyrodactyl,1
2016,"QianZhiHuDong Network Technology Co., Ltd.",1
2016,"Qiwi Games, LLC",1
2016,"Quantized Bit",2
2016,"Quiet River",1
2016,"R&G Software",1
2016,"Raconteur Games",1
2016,"Rad Dragon",1
2016,Radioactive-Software,1
2016,"Rageborn Studio, LLC",1
2016,RailSimulator.com,1
2016,"Rainbow Games",3
2016,"Rainbow Goats Studio",1
2016,Rainssong,1
2016,"Rakarnov Studios",1
2016,"Raphael Gervaise",2
2016,"Ratalaika Games S.L.",3
2016,"Rational Social Projects Limited",1
2016,Ravegan,2
2016,Ravenscourt,2
2016,"Raw Fury",2
2016,"Raw Lion Workshop",1
2016,"RCTO Productions",1
2016,realities.io,1
2016,Realore,1
2016,"Reason Generator Inc.",1
2016,Rebellion,2
2016,"Recotechnology S.L.",1
2016,"Red Abyss Software",1
2016,"Red Dahlia Interactive",1
2016,"Red Hook Studios",1
2016,"Red Meat Games",1
2016,"Red Mount Media",2
2016,"Red Nettle Studio",1
2016,"Red Phoenix Studios",1
2016,"Red Splat Games",2
2016,"REDBANA CORPORATION",1
2016,Redshift,2
2016,"Reentry Games",1
2016,Reiza,1
2016,"REL Games",1
2016,"Relative Games",1
2016,"Religious Studios",2
2016,REMIMORY,1
2016,"René Bühling",2
2016,"Renegade Sector Games",1
2016,"Retro Army Limited",1
2016,Retroburn,1
2016,Retroism,8
2016,"Reverie World Studios, INC ",1
2016,"Revival Productions, LLC",1
2016,"RGCD.DEV LTD",2
2016,RGCD.DEV.LTD,1
2016,"Richard Seabrook",1
2016,"Rimlight Studios",2
2016,"Ripper Games",1
2016,"Ripstone Ltd",1
2016,"Rising Star Games",2
2016,"Robert Ayodele Mensah",1
2016,"Robot Entertainment",3
2016,"Robot Entertainment.",1
2016,"Robot Invader",1
2016,"Robotronic Games",1
2016,"Rock Path Collective",1
2016,"Rocketcat Games",1
2016,RocketWerkz,1
2016,"Rogue Star Games",1
2016,rokapublish,1
2016,"Roman Kozhukhov",1
2016,Room710Games,1
2016,"Rooted Concepts",1
2016,"RosePortal Games",1
2016,"Ross Edgar",1
2016,"Rotten Mage",2
2016,Ruce,1
2016,"Rudder Games",1
2016,"Ruffian Games",1
2016,"Runesoft GmbH",1
2016,"Runestone Games Limited",1
2016,RunServer,3
2016,"Rupeck Games",1
2016,Russpuppy,1
2016,"RUST LTD.",1
2016,"Rusty Lake",1
2016,"Ryan Jensen",1
2016,"S Houben",1
2016,"S82 Games",1
2016,"Sad Panda Studios",1
2016,SaintBunny,1
2016,"Samuel Sprague",1
2016,"Samurai Games",1
2016,"Sandswept Studios",1
2016,"Sanityloss Studio",1
2016,"Sapphire Dragon Productions",1
2016,"Sasha Darko",1
2016,Sassybot,1
2016,"Saved Games, Inc.",1
2016,"Scarlet String Studios",1
2016,"Schell Games",1
2016,"Science: Gamed",1
2016,Scornz,1
2016,"Screaming Bee",1
2016,"Screen 7",3
2016,"ScrewAttack Games",2
2016,"Screwfly Studios",1
2016,"SCS Software",8
2016,SculptrVR,1
2016,"Seaside Digital Arts",1
2016,SEGA,2
2016,"Sekai Project",23
2016,"Selenion Games",1
2016,Self-Publish,1
2016,"Semen Rodin",1
2016,Senshi.Labs,1
2016,"Seraphim Creations",2
2016,"Serellan LLC",1
2016,"Sergey Bobrov",1
2016,"Sergey Marchenko",1
2016,"ShadowBrain Games",1
2016,"Shangri-La Game Studios Ltd",2
2016,Sheado.net,1
2016,"Shield Break Studios",2
2016,Shinypix,1
2016,"Shoor Games",1
2016,"Shortbreak Studios s.c. ",3
2016,"Shotgun Surgeon",2
2016,SiBear,2
2016,"Siberian Digital",4
2016,"Sickware Studios",1
2016,"SIEIDI Ltd",1
2016,Sierra,1
2016,"Signal Studios",1
2016,SilentFuture,1
2016,"Silicon Echo",1
2016,"Silicon Jelly",1
2016,"Silver Cow Studio",1
2016,"Silver Lemur Games",1
2016,"Simon Says: Play!",1
2016,"Simply Squared",1
2016,"SimProse Studios",1
2016,SionoiS,1
2016,"Sir Bedlam Productions",1
2016,"Skirmish Entertainment",2
2016,"Skobbejak Games",1
2016,skradone,1
2016,"Skyjaz Games",1
2016,"Sleepy Duck Educational Games",1
2016,"Slick Entertainment Inc.",1
2016,"Slightly Mad Studios",2
2016,"Slitherine Ltd",1
2016,"Slitherine Ltd.",8
2016,"Small Room Games",1
2016,"SmashRiot LLC",1
2016,SmoleVN,1
2016,"Smyowl Game Studio",1
2016,"Snapjaw Games GmbH",1
2016,"SNK Playmore",2
2016,SnoutUp,1
2016,"Snow Cannon Games",1
2016,"Snowrunner Games",1
2016,"Soccer Manager Ltd",1
2016,SOEDESCO,1
2016,"SOEDESCO Publishing",6
2016,"SOFTSTAR Entertainment",1
2016,"SOFTSTAR ENTERTAINMENT INC.",1
2016,Sogoal,2
2016,"Soldak Entertainment",1
2016,Some-Fish,1
2016,"Sometimes You",11
2016,Sorath,1
2016,SouKing,1
2016,"Space Budgie",1
2016,"Space Wedgie",1
2016,"Spark Plug Games, LLC",1
2016,"Spearhead Games",1
2016,"Specter Game Studios",1
2016,"Spectral Illusions",2
2016,"Spellbind Studios",1
2016,"Spider Key Games",1
2016,"Spiderweb Software",1
2016,"Spike Chunsoft Co., Ltd.",2
2016,Splitmedialabs,1
2016,Springloaded,2
2016,"Square Enix",21
2016,"Star Maiden Games",1
2016,"Stardock Entertainment",7
2016,"StarWraith 3D Games LLC",1
2016,"Stegalosaurus Game Development",3
2016,"Stegosoft Games",2
2016,"Stephen Long",1
2016,"Stereo7 Games",1
2016,"Steven Colling",1
2016,"Stone Pixel Games, LLC.",1
2016,"StormCube Games",1
2016,"Strategy First",3
2016,"Stress Level Zero",1
2016,"Stubborn Horse Studios",1
2016,"Studio 48",2
2016,"Studio Namaapa",1
2016,"Studio Puffer LLC",1
2016,"Studio Wildcard",1
2016,studiocime,1
2016,"Stuffed Castle Studios",1
2016,"Suba Games",1
2016,"Subaltern Games",1
2016,"Suits & Sandals",1
2016,"Summit Entertainment LLC",1
2016,Suncrash,1
2016,"Sundae Factory",1
2016,"Sunight Games",1
2016,"SunRay Games",1
2016,"Super Walrus Games",1
2016,"SUPERHOT Team",1
2016,"Supra Games",1
2016,"Suricate Games, SIA",1
2016,"Surprise Attack ",2
2016,"Surreal Games",1
2016,"Svaj?nas Žemaitis",1
2016,"Sven Co-op Team",1
2016,SVGames,1
2016,"Sydney & Snowball DGBL",1
2016,"Sylvain Harlaut",2
2016,"Sylvain Seccia",1
2016,"System Era Softworks",1
2016,"Tabletopia Inc.",1
2016,"Tactic Studios Inc.",5
2016,Tactichaos,2
2016,"Tagunda LLC",1
2016,"Talecore Studios",1
2016,Talentplace,1
2016,"Talking About Media",1
2016,"Tammeka Games",1
2016,"Taranasus Studio",2
2016,"Tarboosh Games",1
2016,"Targem Games ",1
2016,"Tartezal Holdings Ltd.",2
2016,"Tayfun Tuna",2
2016,"team BitClub",1
2016,"Team Clockworks",1
2016,"Team Indev",1
2016,"Team Kryll",1
2016,"Team Signal",1
2016,"Team17 Digital Ltd",2
2016,Team2Bit,1
2016,TeamWaterFly,1
2016,Techland,1
2016,"Technomancy Studios",1
2016,TECOPARK,1
2016,"Telltale Games",1
2016,"Temple Gates Games",1
2016,"TEN TIULENYA team",1
2016,"TEN10 Games",1
2016,"Tenwall Creatives, Inc.",2
2016,"Teotl Studios",1
2016,tequibo,1
2016,"Terminal Press",1
2016,"Terrifying Jellyfish",1
2016,"Texel Raptor",1
2016,"Thang Phung Dinh",2
2016,"The Family, LLC",1
2016,"The Fighter Collection",1
2016,"The Foundry",1
2016,"The Glitch Factory",1
2016,"The Light Sword Team",2
2016,"The Major Game Company",1
2016,"The Molasses Flood",1
2016,"The Revills Games",1
2016,"The Secret Games Company",2
2016,"The Secret Pie",1
2016,"The Shoebox Diorama",2
2016,"The Sidekicks",1
2016,"The Sleeping Machine",1
2016,"The Tambourine	",1
2016,"Thekla, Inc.",1
2016,"Theory Georgiou",1
2016,"Thesis Games",4
2016,"Think Code Learn Limited",1
2016,"Thomas Konkol",1
2016,"Thomas Moon Kang",1
2016,"Those Awesome Guys",1
2016,"Three Fields Entertainment",1
2016,"Three Flip Studios",3
2016,"Tianyu Studio",1
2016,"Timeless Games",1
2016,"Timeslip Softworks",1
2016,"Timushev Vladimir",1
2016,"Tin Man Games",2
2016,"Tiny Horse Games",1
2016,TinyAtomGames,1
2016,tinyBuild,4
2016,tjern,1
2016,"Tomas Gonzalez",2
2016,"Tonguç Bodur",2
2016,Torrunt,1
2016,"Touch Orchestra",1
2016,"Transhuman Design",1
2016,"Trapdoor Games",1
2016,"Trazzy Entertainment",2
2016,treeform,1
2016,"TreeFortress Games",1
2016,Treexy,1
2016,"Trend Redaktions- und Verlagsgesellschaft mbH",1
2016,TrerPlay,1
2016,"Triangular Pixels",1
2016,"Tribute Games Inc.",1
2016,"Trion Worlds",19
2016,TripleBrick,1
2016,"Tripwire Interactive, LLC",1
2016,"Triskelia Games",1
2016,"Trite Games",1
2016,Triverske,1
2016,Tryzna83,1
2016,"Turbo Tape Games AS",1
2016,TurtleBlaze,1
2016,"Two Tribes Publishing",1
2016,"Tyler Hurd",1
2016,"U-Play online",1
2016,Ubisoft,6
2016,"Ubisoft Entertainment",2
2016,"UFO Crash Games",1
2016,"UltraShock Gaming",2
2016,"Uncaged Studios",1
2016,"Unika Games",2
2016,"United Independent Entertainment GmbH",13
2016,UnitedIndie,1
2016,Unity3D.College,1
2016,"Universus Software",1
2016,Unlok,1
2016,"Unwonted Studios",4
2016,"URURU games",1
2016,"Vae Victis Games",3
2016,"Valiant Interactive",1
2016,Valve,1
2016,"Vantage Games",1
2016,VaragtP,1
2016,"Varkian Empire",2
2016,"Vasily Bulygin",1
2016,"VDO Games",1
2016,"Versus Evil",2
2016,"Vertical Skull Games",1
2016,"Vertigo Games",2
2016,"Viewer Ready",1
2016,vikingfabian.com,1
2016,Virtualex,1
2016,"Vishnu Vadakke Pariyarath",1
2016,"Vision Games Publishing LTD",1
2016,"Visiontrick Media",1
2016,"Vitaly Gintsar",1
2016,"Vitaly Rekubratskiy",2
2016,"Viva Media",2
2016,"VIZ Media",14
2016,"Vladimir Maslov",2
2016,"Vladimir Slav",1
2016,VLLADGET,1
2016,voldan,1
2016,"Volumetric Games",1
2016,"VolumeUp Studios",1
2016,"Vorobiov Vadym",1
2016,"Vostok Games",3
2016,"VR Bits",1
2016,"Vrideo, Inc.",1
2016,"Wadjet Eye Games",2
2016,"Wajdi Manai",1
2016,"Wales Interactive",1
2016,"WALLOOK Company",1
2016,"Walter Machado",1
2016,"Wang Liwen",1
2016,"Warner Bros. Interactive Entertainment",3
2016,"Wayward Prophet",1
2016,"We Are Bots",2
2016,"Web Interactive Solutions",1
2016,"Webber Games",1
2016,"Wehrmann Studios",1
2016,"West Forest Games",1
2016,"Wevr, Inc.",1
2016,"WG Labs",4
2016,"Whale Rock Games",1
2016,Whalegun,1
2016,"Wheat Muffin Games",1
2016,"Whiskey Jack Games",1
2016,"White Rabbit Games",1
2016,"White Wizard Games",1
2016,"Wholetone Games",2
2016,"Wild Rooster",1
2016,Willpowaproject,1
2016,"Winch Gate Property Limited",1
2016,"Winter Bloom",1
2016,"Winter Wolves",4
2016,"Wish Fang",1
2016,"Wither Studios, LLC",1
2016,"Wizard Fu Games",1
2016,"WJLE GAME",1
2016,"WOLCEN Studio",1
2016,"Wolf & Wood Interactive Ltd",1
2016,"Workyrie Game Studio",1
2016,"Wreck Tangle Games",2
2016,Wtech,1
2016,WTFOMGames,1
2016,"Wube Software LTD.",2
2016,"Xaviant Games",1
2016,xdub.ru,1
2016,"Xenoaisam Studio",1
2016,"XiNFiNiTY Games",1
2016,"Xiotex Studios Ltd",1
2016,Xorcerox,1
2016,XPAGAME,1
2016,"XProd Games",1
2016,XSEED,1
2016,"XTeam Software Solutions srls",2
2016,"Yai Gameworks",2
2016,YCJY,2
2016,"Yellow Bun",1
2016,"YFC games",1
2016,"YGGDRASIL STUDIO",1
2016,Yo_Serjio,1
2016,"Ysbryd Games",1
2016,"Yukitama Creative Industries",2
2016,"Yume Creations",1
2016,"Z3roram Studios",1
2016,"Zach Tsiakalis-Brown",1
2016,"Zaheer Flanders",1
2016,"Zeke Virant",1
2016,Zenisport,1
2016,"Zeno Rogue",1
2016,"Zenz VR",1
2016,ZeroTransform,1
2016,"Zillion Whales",1
2016,"Zombie Orpheus Entertainment",2
2016,"Zoo Corporation",2
2016,"Zueira Digital",1
2016,[OneManBand],1
2016,"© 2016 Alternative Software Ltd.",2
2016,"© 2016 IGS Publishing",1
2016,Ｌｅｍｏｎ　Ｂａｌｍ,1
2017,StarBlade,1
